,str0.3_den0.05_mean,str0.3_den0.05_low,str0.3_den0.05_high,str0.03_den0.5_mean,str0.03_den0.5_low,str0.03_den0.5_high,str0.003_den5.0_mean,str0.003_den5.0_low,str0.003_den5.0_high,str0.3_den0.11_mean,str0.3_den0.11_low,str0.3_den0.11_high,str0.03_den1.1_mean,str0.03_den1.1_low,str0.03_den1.1_high,str0.003_den11.0_mean,str0.003_den11.0_low,str0.003_den11.0_high,str0.3_den0.23_mean,str0.3_den0.23_low,str0.3_den0.23_high,str0.03_den2.3000000000000003_mean,str0.03_den2.3000000000000003_low,str0.03_den2.3000000000000003_high,str0.003_den23.0_mean,str0.003_den23.0_low,str0.003_den23.0_high,str0.3_den0.5_mean,str0.3_den0.5_low,str0.3_den0.5_high,str0.03_den5.0_mean,str0.03_den5.0_low,str0.03_den5.0_high,str0.003_den50.0_mean,str0.003_den50.0_low,str0.003_den50.0_high,str0.3_den1.08_mean,str0.3_den1.08_low,str0.3_den1.08_high,str0.03_den10.8_mean,str0.03_den10.8_low,str0.03_den10.8_high,str0.003_den108.0_mean,str0.003_den108.0_low,str0.003_den108.0_high,str0.3_den2.32_mean,str0.3_den2.32_low,str0.3_den2.32_high,str0.03_den23.2_mean,str0.03_den23.2_low,str0.03_den23.2_high,str0.003_den231.99999999999997_mean,str0.003_den231.99999999999997_low,str0.003_den231.99999999999997_high,str0.3_den5.0_mean,str0.3_den5.0_low,str0.3_den5.0_high,str0.03_den50.0_mean,str0.03_den50.0_low,str0.03_den50.0_high,str0.003_den500.0_mean,str0.003_den500.0_low,str0.003_den500.0_high,str0.3_den10.77_mean,str0.3_den10.77_low,str0.3_den10.77_high,str0.03_den107.69999999999999_mean,str0.03_den107.69999999999999_low,str0.03_den107.69999999999999_high,str0.003_den1077.0_mean,str0.003_den1077.0_low,str0.003_den1077.0_high,str0.3_den23.21_mean,str0.3_den23.21_low,str0.3_den23.21_high,str0.03_den232.10000000000002_mean,str0.03_den232.10000000000002_low,str0.03_den232.10000000000002_high,str0.003_den2321.0_mean,str0.003_den2321.0_low,str0.003_den2321.0_high,time
10,0.03636363636363636,0.0,0.0,0.03434343434343434,0.0,0.0,0.020202020202020204,0.0,0.0,0.09696969696969697,0.0,0.0,0.0707070707070707,0.0,0.0,0.08282828282828283,0.0,0.0,0.1797979797979798,0.0,1.0,0.1717171717171717,0.0,1.0,0.17777777777777778,0.0,1.0,0.3515151515151515,0.0,1.0,0.37575757575757573,0.0,1.0,0.37575757575757573,0.0,1.0,0.8424242424242424,0.0,2.0,0.8242424242424242,0.0,2.0,0.7777777777777778,0.0,2.0,1.6242424242424243,0.0,3.0,1.7898989898989899,0.0,4.0,1.715151515151515,0.0,4.0,3.707070707070707,2.0,6.0,3.696969696969697,2.0,6.0,3.82020202020202,1.0,6.0,7.66060606060606,4.0,11.0,8.098989898989899,5.0,12.0,7.973737373737373,4.0,12.0,16.717171717171716,11.0,22.0,17.25858585858586,13.0,22.0,17.43838383838384,13.0,22.0,1.0
11,0.03636363636363636,0.0,0.0,0.03636363636363636,0.0,0.0,0.030303030303030304,0.0,0.0,0.09898989898989899,0.0,0.0,0.0707070707070707,0.0,0.0,0.08080808080808081,0.0,0.0,0.18585858585858586,0.0,1.0,0.17777777777777778,0.0,1.0,0.14747474747474748,0.0,1.0,0.3515151515151515,0.0,1.0,0.3696969696969697,0.0,1.0,0.397979797979798,0.0,1.0,0.8444444444444444,0.0,2.0,0.8121212121212121,0.0,2.0,0.8222222222222222,0.0,2.0,1.6383838383838383,0.0,3.0,1.8222222222222222,0.0,4.0,1.709090909090909,0.0,4.0,3.707070707070707,2.0,6.0,3.7292929292929293,1.0,6.0,3.7373737373737375,2.0,6.0,7.656565656565657,4.0,11.0,8.096969696969698,5.0,12.0,7.7131313131313135,4.0,11.600000000000023,16.75151515151515,11.400000000000006,22.0,17.155555555555555,12.400000000000006,22.0,17.15959595959596,12.0,22.0,1.1
12,0.03636363636363636,0.0,0.0,0.04040404040404041,0.0,0.0,0.026262626262626262,0.0,0.0,0.09898989898989899,0.0,0.0,0.06666666666666667,0.0,0.0,0.07272727272727272,0.0,0.0,0.18585858585858586,0.0,1.0,0.1696969696969697,0.0,1.0,0.18787878787878787,0.0,1.0,0.35353535353535354,0.0,1.0,0.3656565656565657,0.0,1.0,0.38181818181818183,0.0,1.0,0.8383838383838383,0.0,2.0,0.8282828282828283,0.0,2.0,0.7474747474747475,0.0,2.0,1.6343434343434344,0.0,3.0,1.8101010101010102,0.0,4.0,1.694949494949495,0.0,4.0,3.694949494949495,2.0,6.0,3.834343434343434,2.0,6.0,3.83030303030303,2.0,6.0,7.656565656565657,4.0,11.0,8.12929292929293,5.0,12.0,7.94949494949495,4.0,12.0,16.737373737373737,11.0,22.0,17.23838383838384,12.0,22.0,17.181818181818183,12.0,22.0,1.2
13,0.03636363636363636,0.0,0.0,0.04040404040404041,0.0,0.0,0.046464646464646465,0.0,0.0,0.09898989898989899,0.0,0.0,0.06868686868686869,0.0,0.0,0.07676767676767676,0.0,0.0,0.18585858585858586,0.0,1.0,0.16767676767676767,0.0,1.0,0.1414141414141414,0.0,1.0,0.3515151515151515,0.0,1.0,0.36363636363636365,0.0,1.0,0.3474747474747475,0.0,1.0,0.8343434343434344,0.0,2.0,0.8383838383838383,0.0,2.0,0.7717171717171717,0.0,2.0,1.6363636363636365,0.0,3.0,1.7797979797979797,0.0,4.0,1.7333333333333334,0.0,4.0,3.690909090909091,2.0,6.0,3.834343434343434,2.0,6.0,3.915151515151515,2.0,7.0,7.668686868686868,4.0,11.0,8.11919191919192,5.0,12.0,7.707070707070707,4.400000000000006,11.0,16.75959595959596,11.0,22.0,17.343434343434343,12.400000000000006,23.0,17.21010101010101,12.0,23.0,1.3
14,0.03636363636363636,0.0,0.0,0.044444444444444446,0.0,0.0,0.050505050505050504,0.0,0.0,0.09898989898989899,0.0,0.0,0.06666666666666667,0.0,0.0,0.07272727272727272,0.0,0.0,0.18787878787878787,0.0,1.0,0.16161616161616163,0.0,1.0,0.1595959595959596,0.0,1.0,0.34949494949494947,0.0,1.0,0.3656565656565657,0.0,1.0,0.36767676767676766,0.0,1.0,0.8323232323232324,0.0,2.0,0.8181818181818182,0.0,2.0,0.793939393939394,0.0,2.0,1.6363636363636365,0.0,3.0,1.7656565656565657,0.0,3.0,1.7494949494949494,0.0,4.0,3.680808080808081,2.0,6.0,3.824242424242424,1.0,6.0,3.78989898989899,1.0,6.0,7.672727272727273,4.0,11.0,8.072727272727272,5.0,12.0,7.846464646464646,5.0,11.0,16.737373737373737,11.0,22.0,17.476767676767675,13.0,23.0,17.11717171717172,12.0,23.0,1.4
15,0.03636363636363636,0.0,0.0,0.04040404040404041,0.0,0.0,0.044444444444444446,0.0,0.0,0.09898989898989899,0.0,0.0,0.06868686868686869,0.0,0.0,0.06868686868686869,0.0,0.0,0.18787878787878787,0.0,1.0,0.1717171717171717,0.0,1.0,0.16363636363636364,0.0,1.0,0.3474747474747475,0.0,1.0,0.3616161616161616,0.0,1.0,0.402020202020202,0.0,1.0,0.8363636363636363,0.0,2.0,0.806060606060606,0.0,2.0,0.7616161616161616,0.0,2.0,1.6444444444444444,0.0,3.0,1.7656565656565657,0.0,3.0,1.8242424242424242,0.0,4.0,3.6747474747474747,2.0,6.0,3.7737373737373736,1.4000000000000057,6.0,3.878787878787879,2.0,6.0,7.6767676767676765,4.0,11.0,8.080808080808081,5.0,12.0,8.107070707070706,4.0,12.0,16.73939393939394,11.0,22.0,17.58989898989899,13.0,22.0,17.096969696969698,12.0,22.0,1.5
16,0.03636363636363636,0.0,0.0,0.04040404040404041,0.0,0.0,0.028282828282828285,0.0,0.0,0.09898989898989899,0.0,0.0,0.06666666666666667,0.0,0.0,0.08080808080808081,0.0,0.0,0.18787878787878787,0.0,1.0,0.1717171717171717,0.0,1.0,0.17373737373737375,0.0,1.0,0.34949494949494947,0.0,1.0,0.37575757575757573,0.0,1.0,0.34949494949494947,0.0,1.0,0.8383838383838383,0.0,2.0,0.8242424242424242,0.0,2.0,0.793939393939394,0.0,2.0,1.6505050505050505,0.0,3.0,1.7777777777777777,0.0,3.0,1.8525252525252525,0.0,4.0,3.6686868686868688,2.0,6.0,3.7515151515151515,2.0,6.0,3.9555555555555557,1.0,6.0,7.688888888888889,4.0,11.0,8.076767676767677,5.0,12.0,8.082828282828283,4.0,12.0,16.753535353535355,11.0,22.0,17.575757575757574,13.0,22.0,17.044444444444444,12.0,23.0,1.6
17,0.03636363636363636,0.0,0.0,0.04242424242424243,0.0,0.0,0.04242424242424243,0.0,0.0,0.09898989898989899,0.0,0.0,0.06464646464646465,0.0,0.0,0.09292929292929293,0.0,0.0,0.18787878787878787,0.0,1.0,0.17777777777777778,0.0,1.0,0.16363636363636364,0.0,1.0,0.3474747474747475,0.0,1.0,0.3696969696969697,0.0,1.0,0.3878787878787879,0.0,1.0,0.8424242424242424,0.0,2.0,0.8202020202020202,0.0,2.0,0.7777777777777778,0.0,2.0,1.6545454545454545,0.0,3.0,1.7858585858585858,0.0,3.0,1.804040404040404,0.0,4.0,3.6707070707070706,2.0,6.0,3.7494949494949497,2.0,6.0,3.7454545454545456,1.0,6.0,7.701010101010101,4.0,11.0,8.012121212121212,5.0,11.0,8.016161616161616,4.0,12.0,16.745454545454546,11.0,22.0,17.513131313131314,13.0,22.0,16.925252525252525,12.0,22.0,1.7
18,0.03636363636363636,0.0,0.0,0.04242424242424243,0.0,0.0,0.03434343434343434,0.0,0.0,0.09696969696969697,0.0,0.0,0.06464646464646465,0.0,0.0,0.09898989898989899,0.0,0.0,0.1898989898989899,0.0,1.0,0.16565656565656567,0.0,1.0,0.1696969696969697,0.0,1.0,0.34545454545454546,0.0,1.0,0.3717171717171717,0.0,1.0,0.3797979797979798,0.0,1.0,0.8363636363636363,0.0,2.0,0.8444444444444444,0.0,2.0,0.8444444444444444,0.0,2.0,1.6606060606060606,0.0,3.0,1.812121212121212,0.0,3.0,1.8222222222222222,0.0,4.0,3.672727272727273,2.0,6.0,3.8181818181818183,2.0,6.0,3.7595959595959596,1.0,6.0,7.717171717171717,4.0,11.0,8.034343434343434,5.0,12.0,7.836363636363636,4.0,12.0,16.733333333333334,11.0,22.0,17.527272727272727,13.0,23.0,17.365656565656565,12.0,22.0,1.8
19,0.03636363636363636,0.0,0.0,0.04040404040404041,0.0,0.0,0.03232323232323232,0.0,0.0,0.09494949494949495,0.0,0.0,0.07272727272727272,0.0,0.0,0.08080808080808081,0.0,0.0,0.18787878787878787,0.0,1.0,0.16363636363636364,0.0,1.0,0.18181818181818182,0.0,1.0,0.34949494949494947,0.0,1.0,0.3696969696969697,0.0,1.0,0.38585858585858585,0.0,1.0,0.8343434343434344,0.0,2.0,0.8464646464646465,0.0,2.0,0.7474747474747475,0.0,2.0,1.6585858585858586,0.0,3.0,1.802020202020202,0.0,3.0,1.8282828282828283,0.0,4.0,3.6646464646464647,2.0,6.0,3.771717171717172,1.0,6.0,3.775757575757576,1.0,7.0,7.705050505050505,4.0,11.0,8.042424242424243,5.0,12.0,7.96969696969697,4.0,12.0,16.733333333333334,11.0,22.0,17.454545454545453,13.0,23.0,17.046464646464646,12.0,23.0,1.9
20,0.03636363636363636,0.0,0.0,0.04242424242424243,0.0,0.0,0.04040404040404041,0.0,0.0,0.09494949494949495,0.0,0.0,0.08080808080808081,0.0,0.0,0.08686868686868687,0.0,0.0,0.18787878787878787,0.0,1.0,0.15555555555555556,0.0,1.0,0.1898989898989899,0.0,1.0,0.34949494949494947,0.0,1.0,0.3696969696969697,0.0,1.0,0.3797979797979798,0.0,1.0,0.8262626262626263,0.0,2.0,0.8545454545454545,0.0,2.0,0.8121212121212121,0.0,2.0,1.6525252525252525,0.0,3.0,1.7717171717171718,0.0,3.0,1.7838383838383838,0.0,4.0,3.672727272727273,1.0,6.0,3.791919191919192,2.0,6.0,3.808080808080808,2.0,6.0,7.692929292929293,4.0,11.0,8.092929292929293,5.0,12.0,8.145454545454545,5.0,12.0,16.77171717171717,11.0,22.0,17.42828282828283,12.0,23.0,17.113131313131312,12.0,22.0,2.0
21,0.03434343434343434,0.0,0.0,0.046464646464646465,0.0,0.0,0.03434343434343434,0.0,0.0,0.09292929292929293,0.0,0.0,0.08484848484848485,0.0,0.0,0.10303030303030303,0.0,0.0,0.18181818181818182,0.0,1.0,0.14545454545454545,0.0,1.0,0.16363636363636364,0.0,1.0,0.3474747474747475,0.0,1.0,0.3696969696969697,0.0,1.0,0.34545454545454546,0.0,1.0,0.8262626262626263,0.0,2.0,0.8222222222222222,0.0,2.0,0.7878787878787878,0.0,2.0,1.6565656565656566,0.0,3.0,1.7636363636363637,0.0,3.0,1.7797979797979797,0.0,4.0,3.676767676767677,1.0,6.0,3.7818181818181817,1.0,6.0,3.7292929292929293,1.0,6.0,7.698989898989899,4.0,11.0,8.141414141414142,5.0,12.0,8.301010101010101,5.0,12.0,16.75151515151515,11.0,22.0,17.34747474747475,12.0,23.0,16.87878787878788,12.0,22.0,2.1
22,0.03434343434343434,0.0,0.0,0.04040404040404041,0.0,0.0,0.030303030303030304,0.0,0.0,0.09292929292929293,0.0,0.0,0.08282828282828283,0.0,0.0,0.07878787878787878,0.0,0.0,0.18181818181818182,0.0,1.0,0.13131313131313133,0.0,1.0,0.21212121212121213,0.0,1.0,0.3474747474747475,0.0,1.0,0.3595959595959596,0.0,1.0,0.3414141414141414,0.0,1.0,0.8262626262626263,0.0,2.0,0.8242424242424242,0.0,2.0,0.7353535353535353,0.0,2.0,1.6565656565656566,0.0,3.0,1.709090909090909,0.0,3.0,1.8303030303030303,0.0,4.0,3.684848484848485,1.0,6.0,3.7333333333333334,2.0,6.0,3.8262626262626265,1.0,7.0,7.719191919191919,4.0,11.0,8.113131313131314,5.0,12.0,8.078787878787878,5.0,11.0,16.735353535353536,11.0,22.0,17.373737373737374,12.0,22.0,17.31111111111111,12.0,23.0,2.2
23,0.03434343434343434,0.0,0.0,0.04040404040404041,0.0,0.0,0.030303030303030304,0.0,0.0,0.09292929292929293,0.0,0.0,0.07676767676767676,0.0,0.0,0.09292929292929293,0.0,0.0,0.18181818181818182,0.0,1.0,0.13535353535353536,0.0,1.0,0.19393939393939394,0.0,1.0,0.3414141414141414,0.0,1.0,0.3515151515151515,0.0,1.0,0.3595959595959596,0.0,1.0,0.8242424242424242,0.0,2.0,0.8323232323232324,0.0,2.0,0.793939393939394,0.0,2.0,1.6545454545454545,0.0,3.0,1.711111111111111,0.0,3.0,1.7393939393939395,0.0,3.0,3.6686868686868688,1.0,6.0,3.7454545454545456,1.4000000000000057,6.0,3.783838383838384,1.0,6.0,7.711111111111111,4.0,11.0,8.117171717171717,5.0,12.0,8.133333333333333,4.0,12.0,16.735353535353536,11.0,22.0,17.45050505050505,12.0,23.0,17.454545454545453,13.0,23.0,2.3
24,0.03434343434343434,0.0,0.0,0.03838383838383838,0.0,0.0,0.03838383838383838,0.0,0.0,0.09292929292929293,0.0,0.0,0.07878787878787878,0.0,0.0,0.08686868686868687,0.0,0.0,0.17575757575757575,0.0,1.0,0.13131313131313133,0.0,1.0,0.18585858585858586,0.0,1.0,0.3414141414141414,0.0,1.0,0.3292929292929293,0.0,1.0,0.3595959595959596,0.0,1.0,0.8222222222222222,0.0,2.0,0.8525252525252526,0.0,2.0,0.7535353535353535,0.0,2.0,1.6545454545454545,0.0,3.0,1.707070707070707,0.0,3.0,1.7414141414141413,0.0,4.0,3.6707070707070706,1.0,6.0,3.7595959595959596,2.0,6.0,3.797979797979798,2.0,6.0,7.709090909090909,4.0,11.0,8.127272727272727,5.0,12.0,8.113131313131314,5.0,12.0,16.731313131313133,11.0,22.0,17.23838383838384,12.0,22.600000000000023,17.317171717171718,12.0,23.0,2.4
