,type0_str1,type1_str1,type2_str1,type0_str0.3,type1_str0.3,type2_str0.3,type0_str0.1,type1_str0.1,type2_str0.1,type0_str0.03,type1_str0.03,type2_str0.03,type0_str0.01,type1_str0.01,type2_str0.01,type0_str0.003,type1_str0.003,type2_str0.003,type0_str0.001,type1_str0.001,type2_str0.001
425,3.0,3.0,4.0,59.0,4.0,681.0,41.0,5.0,122.0,68.0,4.0,157.0,13.0,4.0,154.0,5.0,3.0,61.0,4.0,3.0,12.0
426,25.0,4.0,589.0,81.0,3.0,138.0,26.0,5.0,454.0,16.0,4.0,373.0,24.0,4.0,82.0,5.0,3.0,19.0,5.0,3.0,12.0
427,23.0,0.0,234.0,12.0,5.0,203.0,48.0,4.0,208.0,15.0,3.0,214.0,16.0,3.0,67.0,4.0,3.0,40.0,9.0,3.0,71.0
428,49.0,4.0,85.0,15.0,3.0,339.0,50.0,4.0,219.0,12.0,4.0,256.0,70.0,4.0,144.0,10.0,3.0,43.0,4.0,3.0,13.0
429,33.0,3.0,4.0,6.0,4.0,144.0,72.0,4.0,93.0,75.0,4.0,144.0,20.0,3.0,87.0,5.0,3.0,85.0,5.0,4.0,17.0
430,113.0,3.0,988.0,23.0,5.0,298.0,125.0,3.0,214.0,42.0,4.0,79.0,36.0,3.0,175.0,7.0,3.0,63.0,4.0,3.0,21.0
431,2.0,0.0,409.0,13.0,3.0,97.0,14.0,3.0,186.0,16.0,4.0,320.0,8.0,4.0,46.0,16.0,4.0,68.0,4.0,3.0,27.0
432,11.0,3.0,486.0,80.0,4.0,313.0,106.0,4.0,301.0,40.0,4.0,107.0,36.0,4.0,159.0,16.0,3.0,39.0,4.0,3.0,7.0
433,171.0,0.0,547.0,12.0,3.0,632.0,63.0,3.0,283.0,47.0,4.0,195.0,17.0,4.0,149.0,8.0,3.0,65.0,5.0,3.0,32.0
434,54.0,4.0,319.0,18.0,4.0,484.0,40.0,3.0,368.0,14.0,3.0,199.0,39.0,4.0,149.0,5.0,4.0,43.0,10.0,3.0,22.0
435,7.0,2.0,64.0,51.0,4.0,345.0,132.0,4.0,134.0,65.0,3.0,285.0,10.0,4.0,108.0,5.0,3.0,30.0,4.0,3.0,10.0
436,7.0,4.0,210.0,50.0,3.0,443.0,17.0,4.0,314.0,72.0,5.0,188.0,15.0,4.0,95.0,11.0,3.0,47.0,4.0,2.0,18.0
437,75.0,6.0,85.0,29.0,4.0,539.0,72.0,3.0,214.0,21.0,4.0,190.0,14.0,3.0,53.0,14.0,4.0,66.0,4.0,3.0,32.0
438,8.0,4.0,808.0,40.0,4.0,604.0,102.0,3.0,181.0,55.0,5.0,336.0,5.0,3.0,112.0,6.0,4.0,32.0,4.0,4.0,6.0
439,103.0,4.0,64.0,38.0,4.0,1245.0,102.0,3.0,295.0,13.0,5.0,281.0,21.0,4.0,120.0,16.0,4.0,90.0,4.0,3.0,26.0
440,12.0,3.0,147.0,72.0,4.0,319.0,78.0,3.0,343.0,35.0,3.0,169.0,13.0,3.0,76.0,5.0,3.0,51.0,4.0,3.0,13.0
441,103.0,6.0,98.0,4.0,3.0,170.0,33.0,3.0,191.0,28.0,4.0,124.0,12.0,3.0,153.0,6.0,4.0,84.0,4.0,3.0,24.0
442,30.0,2.0,339.0,53.0,4.0,384.0,15.0,4.0,249.0,14.0,4.0,148.0,32.0,4.0,123.0,4.0,5.0,50.0,5.0,3.0,47.0
443,25.0,4.0,37.0,109.0,4.0,53.0,149.0,6.0,324.0,64.0,4.0,176.0,12.0,4.0,86.0,13.0,4.0,90.0,3.0,3.0,45.0
444,57.0,3.0,673.0,102.0,4.0,242.0,77.0,3.0,538.0,13.0,4.0,206.0,36.0,4.0,154.0,10.0,3.0,87.0,4.0,3.0,17.0
445,117.0,4.0,243.0,40.0,3.0,433.0,5.0,4.0,358.0,20.0,4.0,72.0,34.0,4.0,75.0,11.0,3.0,37.0,3.0,3.0,13.0
446,21.0,4.0,461.0,6.0,4.0,285.0,80.0,4.0,521.0,50.0,4.0,283.0,31.0,4.0,120.0,16.0,3.0,72.0,3.0,3.0,18.0
447,84.0,5.0,21.0,5.0,4.0,470.0,19.0,3.0,337.0,40.0,4.0,174.0,45.0,4.0,80.0,10.0,3.0,44.0,4.0,3.0,21.0
448,24.0,3.0,1424.0,41.0,4.0,476.0,30.0,4.0,427.0,89.0,4.0,157.0,24.0,4.0,158.0,6.0,3.0,85.0,4.0,4.0,27.0
449,45.0,3.0,80.0,6.0,3.0,488.0,17.0,4.0,694.0,72.0,4.0,395.0,7.0,4.0,85.0,11.0,3.0,66.0,4.0,3.0,14.0
450,59.0,4.0,177.0,8.0,4.0,1185.0,27.0,3.0,750.0,32.0,4.0,419.0,12.0,3.0,147.0,15.0,4.0,131.0,4.0,3.0,30.0
451,16.0,3.0,570.0,90.0,4.0,178.0,31.0,3.0,633.0,49.0,4.0,189.0,31.0,3.0,56.0,7.0,4.0,59.0,4.0,3.0,17.0
452,4.0,5.0,161.0,93.0,3.0,947.0,120.0,4.0,279.0,41.0,5.0,349.0,40.0,4.0,64.0,14.0,4.0,86.0,6.0,3.0,49.0
453,42.0,5.0,647.0,44.0,3.0,148.0,22.0,4.0,453.0,31.0,3.0,430.0,45.0,3.0,131.0,11.0,3.0,53.0,5.0,3.0,21.0
454,48.0,3.0,332.0,58.0,3.0,289.0,55.0,3.0,142.0,52.0,3.0,100.0,8.0,4.0,181.0,10.0,3.0,25.0,5.0,3.0,29.0
455,35.0,2.0,76.0,45.0,4.0,360.0,44.0,3.0,525.0,50.0,4.0,259.0,58.0,3.0,73.0,8.0,4.0,28.0,5.0,3.0,23.0
456,140.0,4.0,380.0,50.0,4.0,331.0,35.0,3.0,228.0,22.0,4.0,285.0,33.0,4.0,177.0,8.0,3.0,92.0,5.0,3.0,17.0
457,0.0,4.0,1067.0,59.0,3.0,232.0,69.0,4.0,427.0,38.0,3.0,154.0,47.0,4.0,119.0,5.0,4.0,60.0,6.0,3.0,21.0
458,82.0,3.0,157.0,111.0,3.0,185.0,24.0,4.0,387.0,17.0,3.0,365.0,16.0,4.0,83.0,12.0,3.0,40.0,12.0,3.0,7.0
459,222.0,4.0,285.0,69.0,4.0,436.0,19.0,5.0,225.0,108.0,3.0,68.0,16.0,4.0,78.0,11.0,3.0,69.0,7.0,3.0,22.0
460,333.0,3.0,563.0,59.0,3.0,161.0,29.0,4.0,91.0,101.0,4.0,210.0,11.0,4.0,187.0,6.0,4.0,66.0,3.0,3.0,30.0
461,52.0,4.0,93.0,11.0,3.0,692.0,60.0,3.0,281.0,43.0,5.0,137.0,25.0,5.0,165.0,19.0,3.0,67.0,8.0,3.0,13.0
462,4.0,4.0,67.0,81.0,4.0,325.0,36.0,4.0,115.0,155.0,3.0,265.0,65.0,4.0,97.0,5.0,3.0,59.0,4.0,3.0,27.0
463,167.0,3.0,28.0,74.0,4.0,988.0,30.0,4.0,217.0,5.0,3.0,322.0,21.0,3.0,95.0,7.0,3.0,42.0,6.0,3.0,5.0
464,18.0,5.0,552.0,200.0,5.0,871.0,56.0,4.0,219.0,23.0,4.0,357.0,16.0,3.0,76.0,9.0,3.0,70.0,5.0,3.0,9.0
465,22.0,4.0,383.0,61.0,3.0,475.0,38.0,4.0,331.0,42.0,6.0,198.0,30.0,4.0,112.0,6.0,4.0,57.0,4.0,4.0,29.0
466,18.0,4.0,371.0,52.0,4.0,302.0,198.0,4.0,171.0,33.0,4.0,255.0,17.0,3.0,151.0,6.0,4.0,34.0,4.0,3.0,6.0
467,157.0,3.0,222.0,179.0,4.0,304.0,101.0,4.0,166.0,32.0,3.0,249.0,36.0,4.0,72.0,13.0,4.0,56.0,5.0,4.0,32.0
468,5.0,4.0,228.0,79.0,6.0,168.0,147.0,3.0,221.0,32.0,4.0,300.0,9.0,4.0,84.0,23.0,4.0,30.0,5.0,4.0,22.0
469,8.0,4.0,275.0,35.0,4.0,113.0,27.0,4.0,567.0,36.0,3.0,138.0,7.0,4.0,131.0,13.0,3.0,50.0,5.0,4.0,13.0
470,4.0,4.0,445.0,89.0,4.0,167.0,66.0,4.0,164.0,25.0,4.0,89.0,45.0,4.0,98.0,21.0,3.0,84.0,4.0,3.0,6.0
471,9.0,3.0,252.0,5.0,4.0,303.0,11.0,5.0,629.0,10.0,4.0,176.0,29.0,3.0,92.0,7.0,4.0,58.0,4.0,3.0,42.0
472,59.0,4.0,522.0,39.0,4.0,235.0,26.0,3.0,569.0,40.0,5.0,266.0,19.0,4.0,134.0,5.0,3.0,26.0,5.0,4.0,12.0
473,61.0,4.0,298.0,25.0,3.0,379.0,24.0,3.0,991.0,126.0,3.0,125.0,7.0,3.0,110.0,43.0,3.0,53.0,6.0,3.0,45.0
474,109.0,3.0,294.0,55.0,4.0,300.0,107.0,5.0,476.0,39.0,3.0,178.0,16.0,3.0,73.0,10.0,4.0,143.0,5.0,3.0,32.0
475,69.0,3.0,122.0,41.0,5.0,451.0,23.0,3.0,372.0,22.0,5.0,194.0,29.0,4.0,62.0,14.0,3.0,73.0,10.0,3.0,20.0
476,36.0,3.0,911.0,90.0,3.0,455.0,22.0,5.0,654.0,24.0,3.0,151.0,19.0,3.0,99.0,5.0,3.0,70.0,5.0,3.0,22.0
477,40.0,3.0,250.0,37.0,3.0,108.0,144.0,5.0,426.0,34.0,4.0,164.0,12.0,3.0,107.0,11.0,5.0,65.0,4.0,2.0,18.0
478,40.0,3.0,260.0,16.0,3.0,207.0,127.0,4.0,361.0,58.0,4.0,327.0,24.0,4.0,174.0,5.0,3.0,73.0,4.0,3.0,15.0
479,6.0,3.0,567.0,74.0,3.0,338.0,29.0,3.0,274.0,20.0,4.0,437.0,26.0,4.0,82.0,25.0,3.0,106.0,15.0,3.0,26.0
480,0.0,3.0,470.0,117.0,3.0,715.0,33.0,4.0,978.0,28.0,4.0,465.0,7.0,3.0,127.0,4.0,3.0,45.0,3.0,3.0,11.0
481,32.0,4.0,449.0,22.0,4.0,123.0,60.0,3.0,501.0,21.0,4.0,472.0,11.0,4.0,69.0,4.0,4.0,57.0,5.0,3.0,68.0
482,52.0,3.0,265.0,27.0,4.0,366.0,23.0,4.0,312.0,18.0,4.0,175.0,26.0,3.0,91.0,14.0,3.0,60.0,4.0,3.0,9.0
483,21.0,3.0,224.0,73.0,3.0,325.0,12.0,4.0,535.0,17.0,3.0,270.0,19.0,3.0,91.0,6.0,3.0,26.0,9.0,3.0,15.0
484,118.0,3.0,702.0,9.0,4.0,298.0,54.0,3.0,683.0,47.0,3.0,288.0,21.0,3.0,63.0,9.0,3.0,128.0,14.0,4.0,10.0
485,5.0,3.0,345.0,49.0,4.0,118.0,35.0,4.0,506.0,30.0,3.0,353.0,16.0,3.0,116.0,5.0,4.0,42.0,5.0,3.0,25.0
486,40.0,3.0,737.0,237.0,4.0,374.0,128.0,4.0,226.0,51.0,3.0,353.0,71.0,5.0,171.0,8.0,3.0,44.0,5.0,3.0,15.0
487,21.0,3.0,193.0,50.0,4.0,236.0,13.0,5.0,267.0,33.0,4.0,96.0,6.0,3.0,134.0,6.0,3.0,46.0,4.0,3.0,18.0
488,7.0,3.0,412.0,23.0,4.0,703.0,24.0,3.0,353.0,9.0,4.0,245.0,20.0,5.0,137.0,8.0,3.0,77.0,12.0,3.0,6.0
489,4.0,4.0,122.0,12.0,4.0,415.0,55.0,4.0,315.0,34.0,4.0,197.0,36.0,4.0,187.0,17.0,4.0,45.0,6.0,3.0,51.0
490,0.0,3.0,370.0,34.0,3.0,446.0,99.0,5.0,218.0,19.0,5.0,161.0,34.0,4.0,163.0,10.0,4.0,39.0,5.0,4.0,18.0
491,4.0,4.0,118.0,49.0,4.0,439.0,76.0,6.0,268.0,68.0,4.0,154.0,10.0,4.0,68.0,9.0,3.0,64.0,5.0,3.0,29.0
492,90.0,4.0,229.0,50.0,3.0,467.0,52.0,5.0,529.0,61.0,5.0,185.0,27.0,3.0,184.0,6.0,4.0,53.0,5.0,3.0,30.0
493,120.0,5.0,210.0,14.0,3.0,215.0,45.0,4.0,274.0,19.0,5.0,279.0,40.0,4.0,103.0,5.0,4.0,60.0,13.0,3.0,22.0
494,5.0,2.0,143.0,28.0,4.0,248.0,75.0,4.0,255.0,43.0,4.0,358.0,35.0,4.0,175.0,13.0,3.0,57.0,18.0,3.0,20.0
495,40.0,3.0,818.0,87.0,3.0,355.0,48.0,3.0,303.0,13.0,3.0,230.0,21.0,4.0,116.0,10.0,3.0,49.0,4.0,6.0,31.0
496,24.0,3.0,85.0,59.0,5.0,760.0,27.0,4.0,255.0,19.0,3.0,183.0,25.0,4.0,168.0,7.0,3.0,55.0,4.0,3.0,9.0
497,208.0,4.0,193.0,15.0,5.0,138.0,9.0,4.0,290.0,17.0,4.0,262.0,36.0,3.0,73.0,20.0,4.0,31.0,4.0,3.0,34.0
498,81.0,2.0,211.0,105.0,4.0,208.0,54.0,4.0,292.0,20.0,3.0,141.0,10.0,3.0,138.0,13.0,3.0,55.0,4.0,3.0,21.0
499,76.0,4.0,417.0,158.0,3.0,915.0,90.0,4.0,62.0,52.0,4.0,321.0,18.0,4.0,132.0,6.0,3.0,45.0,4.0,3.0,19.0
