,type0_str1_mean,type0_str1_low,type0_str1_high,type0_str0.3_mean,type0_str0.3_low,type0_str0.3_high,type0_str0.1_mean,type0_str0.1_low,type0_str0.1_high,type0_str0.03_mean,type0_str0.03_low,type0_str0.03_high,type0_str0.01_mean,type0_str0.01_low,type0_str0.01_high,type0_str0.003_mean,type0_str0.003_low,type0_str0.003_high,type0_str0.001_mean,type0_str0.001_low,type0_str0.001_high,type1_str1_mean,type1_str1_low,type1_str1_high,type1_str0.3_mean,type1_str0.3_low,type1_str0.3_high,type1_str0.1_mean,type1_str0.1_low,type1_str0.1_high,type1_str0.03_mean,type1_str0.03_low,type1_str0.03_high,type1_str0.01_mean,type1_str0.01_low,type1_str0.01_high,type1_str0.003_mean,type1_str0.003_low,type1_str0.003_high,type1_str0.001_mean,type1_str0.001_low,type1_str0.001_high,type2_str1_mean,type2_str1_low,type2_str1_high,type2_str0.3_mean,type2_str0.3_low,type2_str0.3_high,type2_str0.1_mean,type2_str0.1_low,type2_str0.1_high,type2_str0.03_mean,type2_str0.03_low,type2_str0.03_high,type2_str0.01_mean,type2_str0.01_low,type2_str0.01_high,type2_str0.003_mean,type2_str0.003_low,type2_str0.003_high,type2_str0.001_mean,type2_str0.001_low,type2_str0.001_high,time
385,9.34,0.0,0.0,6.25,0.0,0.0,1.982,0.0,0.0,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.404,0.0,515.3000000000001,182.244,0.0,462.2000000000001,151.962,0.0,371.50000000000017,73.746,0.0,186.0,15.884,0.0,66.0,0.108,0.0,0.0,0.0,0.0,0.0,38.5
386,9.366,0.0,0.0,6.168,0.0,0.0,1.978,0.0,0.0,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.822,0.0,516.4000000000001,182.506,0.0,463.4000000000001,152.592,0.0,370.1,74.072,0.0,186.30000000000007,15.894,0.0,66.0,0.108,0.0,0.0,0.0,0.0,0.0,38.6
387,9.338,0.0,0.0,6.266,0.0,0.0,1.97,0.0,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.324,0.0,515.4000000000001,182.906,0.0,463.3000000000001,152.932,0.0,370.40000000000015,74.622,0.0,189.40000000000012,15.784,0.0,66.0,0.108,0.0,0.0,0.0,0.0,0.0,38.7
388,9.224,0.0,0.0,6.066,0.0,0.0,1.988,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.622,0.0,516.3000000000001,183.932,0.0,463.20000000000005,153.446,0.0,370.4000000000001,75.13,0.0,195.10000000000002,15.77,0.0,66.0,0.108,0.0,0.0,0.0,0.0,0.0,38.8
389,9.128,0.0,0.0,6.15,0.0,0.0,2.106,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.148,0.0,520.0,184.2,0.0,462.30000000000007,153.832,0.0,370.20000000000005,75.77,0.0,195.1,15.756,0.0,66.0,0.108,0.0,0.0,0.0,0.0,0.0,38.9
390,9.256,0.0,0.0,6.09,0.0,0.0,2.114,0.0,0.0,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.69,0.0,520.7000000000002,184.568,0.0,463.1,154.298,0.0,372.0,76.68,0.0,194.20000000000007,15.738,0.0,66.0,0.108,0.0,0.0,0.0,0.0,0.0,39.0
391,9.136,0.0,0.0,6.088,0.0,0.0,2.138,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.606,0.0,534.6000000000004,185.148,0.0,468.60000000000036,154.87,0.0,373.8000000000001,77.35,0.0,194.20000000000007,15.534,0.0,66.0,0.108,0.0,0.0,0.0,0.0,0.0,39.1
392,9.136,0.0,0.0,6.13,0.0,0.0,2.136,0.0,0.0,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.694,0.0,537.1000000000003,185.492,0.0,467.6000000000003,155.192,0.0,376.5000000000001,77.436,0.0,194.20000000000002,15.83,0.0,65.0,0.10799999999999998,0.0,0.0,0.0,0.0,0.0,39.2
393,9.15,0.0,0.0,6.126,0.0,0.0,2.144,0.0,0.0,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.256,0.0,544.4000000000001,185.61,0.0,469.1,155.874,0.0,379.20000000000005,78.072,0.0,199.20000000000007,16.044,0.0,65.0,0.234,0.0,0.0,0.0,0.0,0.0,39.3
394,9.226,0.0,0.0,6.228,0.0,0.0,2.144,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.446,0.0,540.7000000000002,185.67,0.0,472.30000000000007,156.602,0.0,381.30000000000007,78.272,0.0,201.99999999999997,16.376,0.0,65.10000000000002,0.234,0.0,0.0,0.0,0.0,0.0,39.4
395,8.978,0.0,0.0,6.43,0.0,0.0,2.146,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.752,0.0,540.3000000000001,186.312,0.0,472.20000000000005,156.598,0.0,384.2000000000001,78.7,0.0,201.99999999999997,16.156,0.0,65.0,0.234,0.0,0.0,0.0,0.0,0.0,39.5
396,8.988,0.0,0.0,6.34,0.0,0.0,2.142,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.432,0.0,539.4000000000001,186.62,0.0,472.2,157.188,0.0,385.80000000000024,78.99,0.0,203.0,16.342,0.0,65.0,0.234,0.0,0.0,0.0,0.0,0.0,39.6
397,9.01,0.0,0.0,6.064,0.0,0.0,2.142,0.0,0.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.654,0.0,539.4000000000001,187.102,0.0,472.30000000000007,157.71,0.0,390.99999999999994,79.61,0.0,203.0,16.74,0.0,66.0,0.234,0.0,0.0,0.0,0.0,0.0,39.7
398,9.162,0.0,0.0,6.328,0.0,0.0,2.128,0.0,0.0,0.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.002,0.0,538.5000000000001,187.302,0.0,475.20000000000005,158.042,0.0,392.1,79.988,0.0,202.99999999999997,16.644,0.0,66.0,0.234,0.0,0.0,0.0,0.0,0.0,39.8
399,9.152,0.0,0.0,6.464,0.0,0.0,2.276,0.0,0.0,0.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.312,0.0,537.2,187.896,0.0,475.7000000000001,158.266,0.0,391.20000000000005,80.3,0.0,202.10000000000002,16.62,0.0,66.0,0.234,0.0,0.0,0.0,0.0,0.0,39.9
400,9.088,0.0,0.0,6.352,0.0,0.0,2.27,0.0,0.0,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.49,0.0,536.6000000000001,187.99,0.0,476.10000000000025,158.608,0.0,392.0,80.788,0.0,202.10000000000002,16.548,0.0,66.0,0.228,0.0,0.0,0.0,0.0,0.0,40.0
401,9.264,0.0,0.0,6.148,0.0,0.0,2.278,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.956,0.0,535.6000000000001,188.102,0.0,481.8000000000002,158.872,0.0,392.00000000000006,80.72,0.0,199.10000000000005,16.422,0.0,66.0,0.228,0.0,0.0,0.0,0.0,0.0,40.1
402,9.272,0.0,0.0,6.384,0.0,0.0,2.51,0.0,0.0,0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.394,0.0,532.9000000000002,188.982,0.0,487.0000000000002,159.116,0.0,392.0,80.766,0.0,200.10000000000002,16.618,0.0,66.0,0.228,0.0,0.0,0.0,0.0,0.0,40.2
403,9.266,0.0,0.0,6.284,0.0,0.0,2.52,0.0,0.0,0.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.368,0.0,531.9000000000002,189.188,0.0,492.5000000000001,159.876,0.0,392.00000000000006,80.978,0.0,200.0,16.814,0.0,67.0,0.228,0.0,0.0,0.0,0.0,0.0,40.3
404,9.252,0.0,0.0,6.364,0.0,0.0,2.522,0.0,0.0,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.592,0.0,530.9000000000002,189.344,0.0,497.3,160.164,0.0,391.1,81.264,0.0,201.20000000000002,16.698,0.0,67.0,0.228,0.0,0.0,0.0,0.0,0.0,40.4
405,9.138,0.0,0.0,6.322,0.0,0.0,2.506,0.0,0.0,0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.8,0.0,530.9000000000002,189.586,0.0,496.30000000000007,160.206,0.0,391.1,81.234,0.0,200.3000000000001,16.732,0.0,67.0,0.23,0.0,0.0,0.0,0.0,0.0,40.5
406,9.098,0.0,0.0,6.458,0.0,0.0,2.632,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.882,0.0,529.9000000000002,190.06,0.0,495.30000000000007,160.98,0.0,390.30000000000007,81.53,0.0,208.0,16.96,0.0,66.0,0.236,0.0,0.0,0.0,0.0,0.0,40.6
407,9.108,0.0,0.0,6.446,0.0,0.0,2.758,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.296,0.0,520.8000000000003,190.092,0.0,497.3000000000001,161.494,0.0,392.1,82.222,0.0,208.0,16.94,0.0,66.0,0.24,0.0,0.0,0.0,0.0,0.0,40.7
408,9.082,0.0,0.0,6.5,0.0,0.0,2.54,0.0,0.0,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.494,0.0,519.9000000000002,190.792,0.0,496.7000000000002,161.642,0.0,390.20000000000005,82.914,0.0,209.1,16.826,0.0,66.0,0.244,0.0,0.0,0.0,0.0,0.0,40.8
409,9.096,0.0,0.0,6.52,0.0,0.0,2.654,0.0,0.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.95,0.0,519.9000000000002,191.464,0.0,496.70000000000016,162.208,0.0,391.1,83.328,0.0,210.0,16.82,0.0,66.0,0.242,0.0,0.0,0.0,0.0,0.0,40.9
410,9.1,0.0,0.0,6.566,0.0,0.0,2.636,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.27,0.0,520.6000000000001,191.834,0.0,502.30000000000007,162.474,0.0,391.1,83.598,0.0,209.10000000000002,16.924,0.0,67.0,0.244,0.0,0.0,0.0,0.0,0.0,41.0
411,8.99,0.0,0.0,6.58,0.0,0.0,2.66,0.0,0.0,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.81,0.0,523.1,192.202,0.0,504.8000000000001,162.912,0.0,391.1,84.206,0.0,209.10000000000002,16.904,0.0,66.10000000000002,0.24399999999999997,0.0,0.0,0.0,0.0,0.0,41.1
412,8.972,0.0,0.0,6.604,0.0,0.0,2.646,0.0,0.0,0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.8,0.0,525.4000000000001,192.298,0.0,502.20000000000005,162.87,0.0,391.1,84.43,0.0,208.20000000000005,16.82,0.0,67.0,0.24399999999999997,0.0,0.0,0.0,0.0,0.0,41.2
413,9.286,0.0,5.10000000000116,6.72,0.0,0.0,2.648,0.0,0.0,0.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.13,0.0,529.1,192.658,0.0,504.50000000000006,162.988,0.0,392.0,84.638,0.0,210.4000000000001,17.106,0.0,68.0,0.244,0.0,0.0,0.0,0.0,0.0,41.3
414,9.26,0.0,5.200000000001182,6.756,0.0,0.0,2.426,0.0,0.0,0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.174,0.0,531.1,192.844,0.0,504.40000000000003,164.13,0.0,391.0,84.744,0.0,214.50000000000009,17.246,0.0,68.0,0.352,0.0,0.0,0.0,0.0,0.0,41.4
415,9.398,0.0,52.0,6.758,0.0,0.0,2.426,0.0,0.0,0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.538,0.0,533.4000000000001,193.444,0.0,504.3,164.348,0.0,391.1,85.02,0.0,213.10000000000002,17.79,0.0,68.0,0.356,0.0,0.0,0.0,0.0,0.0,41.5
416,9.366,0.0,51.99999999999999,6.742,0.0,0.0,2.524,0.0,0.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.494,0.0,536.0,193.714,0.0,504.2,164.636,0.0,390.20000000000005,85.402,0.0,218.5000000000001,18.008,0.0,68.0,0.358,0.0,0.0,0.0,0.0,0.0,41.6
417,9.498,0.0,52.0,6.838,0.0,0.0,2.73,0.0,0.0,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.14,0.0,536.1,194.012,0.0,504.2,164.846,0.0,391.20000000000005,85.272,0.0,223.4000000000001,18.296,0.0,68.0,0.358,0.0,0.0,0.0,0.0,0.0,41.7
418,9.422,0.0,51.99999999999999,7.074,0.0,0.0,2.71,0.0,0.0,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.558,0.0,539.4000000000001,194.23,0.0,503.30000000000007,165.28,0.0,390.5000000000001,85.932,0.0,223.4000000000001,18.52,0.0,68.0,0.354,0.0,0.0,0.0,0.0,0.0,41.8
419,9.552,0.0,51.99999999999999,7.186,0.0,0.0,2.824,0.0,0.0,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.714,0.0,540.3000000000001,194.528,0.0,503.20000000000005,165.748,0.0,389.8000000000002,86.342,0.0,227.10000000000002,18.586,0.0,68.0,0.366,0.0,0.0,0.0,0.0,0.0,41.9
420,9.656,0.0,52.0,7.256,0.0,0.0,2.828,0.0,0.0,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.018,0.0,541.4000000000001,194.944,0.0,504.30000000000007,166.138,0.0,389.7000000000002,86.332,0.0,227.10000000000002,18.708,0.0,68.10000000000002,0.362,0.0,0.0,0.0,0.0,0.0,42.0
421,9.668,0.0,52.0,7.298,0.0,0.0,2.718,0.0,0.0,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.392,0.0,540.5000000000001,194.896,0.0,504.8000000000002,166.502,0.0,389.70000000000016,86.584,0.0,227.10000000000002,18.602,0.0,68.0,0.362,0.0,0.0,0.0,0.0,0.0,42.1
422,9.678,0.0,52.0,6.78,0.0,0.0,2.824,0.0,0.0,0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.682,0.0,539.5000000000001,195.59,0.0,502.60000000000036,167.016,0.0,390.60000000000014,86.952,0.0,227.99999999999997,18.92,0.0,70.0,0.36,0.0,0.0,0.0,0.0,0.0,42.2
423,9.602,0.0,52.0,7.038,0.0,0.0,2.724,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.13,0.0,539.5000000000001,196.132,0.0,501.50000000000034,167.654,0.0,390.70000000000016,86.932,0.0,227.10000000000005,18.924,0.0,69.10000000000002,0.464,0.0,0.0,0.0,0.0,0.0,42.3
424,9.948,0.0,52.10000000000003,6.936,0.0,0.0,2.73,0.0,0.0,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.534,0.0,538.6000000000001,195.952,0.0,501.30000000000024,168.036,0.0,390.60000000000014,87.26,0.0,227.10000000000002,18.932,0.0,69.10000000000002,0.46,0.0,0.0,0.0,0.0,0.0,42.4
425,9.924,0.0,52.10000000000003,6.86,0.0,0.0,2.944,0.0,0.0,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.854,0.0,538.6000000000001,196.156,0.0,511.20000000000005,168.482,0.0,396.1,87.556,0.0,227.0,19.132,0.0,70.0,0.46,0.0,0.0,0.0,0.0,0.0,42.5
426,9.912,0.0,52.0,6.896,0.0,0.0,3.068,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.96,0.0,537.6000000000001,197.086,0.0,511.1,168.95,0.0,397.60000000000014,87.366,0.0,227.10000000000002,19.462,0.0,71.0,0.666,0.0,0.0,0.0,0.0,0.0,42.6
427,9.882,0.0,52.0,6.902,0.0,0.0,3.07,0.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.09,0.0,543.1000000000003,197.314,0.0,510.1,169.532,0.0,396.70000000000016,87.728,0.0,227.0,19.494,0.0,71.0,0.564,0.0,0.0,0.0,0.0,0.0,42.7
428,9.984,0.0,52.0,6.93,0.0,0.0,3.1,0.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.576,0.0,552.7000000000002,197.514,0.0,503.0000000000002,170.126,0.0,396.70000000000016,87.8,0.0,226.10000000000002,19.726,0.0,70.10000000000002,0.562,0.0,0.0,0.0,0.0,0.0,42.8
429,10.044,0.0,52.10000000000002,7.168,0.0,0.0,3.088,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.792,0.0,553.1,198.0,0.0,512.4000000000001,169.616,0.0,397.4000000000001,87.612,0.0,225.10000000000002,19.652,0.0,70.10000000000002,0.664,0.0,0.0,0.0,0.0,0.0,42.9
430,10.098,0.0,53.10000000000002,7.196,0.0,0.0,3.112,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.408,0.0,546.5000000000001,197.974,0.0,512.4000000000001,170.488,0.0,401.30000000000007,88.32,0.0,223.3000000000001,19.738,0.0,71.0,0.56,0.0,0.0,0.0,0.0,0.0,43.0
431,10.106,0.0,53.10000000000002,7.412,0.0,0.0,3.206,0.0,0.0,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.898,0.0,550.1,198.788,0.0,512.0000000000002,170.57,0.0,405.1,88.432,0.0,221.5000000000001,19.652,0.0,71.0,0.558,0.0,0.0,0.0,0.0,0.0,43.1
432,9.944,0.0,53.10000000000002,7.324,0.0,0.0,3.11,0.0,0.0,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.184,0.0,554.1,199.27,0.0,509.20000000000033,170.882,0.0,406.4000000000001,88.878,0.0,224.10000000000002,19.744,0.0,71.0,0.558,0.0,0.0,0.0,0.0,0.0,43.2
433,10.11,0.0,52.10000000000002,7.458,0.0,0.0,2.904,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.264,0.0,555.1,199.404,0.0,509.2000000000003,171.66,0.0,410.1,89.482,0.0,225.10000000000002,19.928,0.0,71.10000000000002,0.456,0.0,0.0,0.0,0.0,0.0,43.3
