,type0,type1,type2,type3
410,0.0,0.0,0.0,476.99999999999994
411,0.0,0.0,0.0,319.0
412,233.0,0.0,0.0,0.0
413,93.0,0.0,0.0,87.0
414,199.0,0.0,0.0,196.0
415,0.0,0.0,0.0,0.0
416,65.0,0.0,0.0,518.0
417,0.0,57.0,0.0,0.0
418,0.0,0.0,0.0,557.0
419,104.0,85.0,0.0,734.0
420,0.0,119.0,0.0,447.0
421,0.0,120.0,0.0,602.0
422,0.0,0.0,0.0,564.0
423,0.0,0.0,0.0,58.99999999999999
424,0.0,0.0,0.0,318.0
425,0.0,0.0,0.0,734.0000000000001
426,110.0,153.0,0.0,290.0
427,65.0,0.0,0.0,346.0
428,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0
430,0.0,82.0,0.0,510.0
431,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,243.0
433,0.0,51.0,0.0,0.0
