,d6.67,d8.4,d10.58,d13.33,d16.8,d21.17,d26.67,d33.6,d42.33,d53.33,d67.2,d84.66
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,727.9999999999999,1057.0,1419.0,1743.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,1037.0,1394.0,1755.0
87,0.0,0.0,0.0,0.0,0.0,0.0,321.0,463.0,809.0,1107.0,1360.0,1661.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.00000000000006,757.0,988.0,1402.0,1753.0
89,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,658.0,1122.0,1378.0,1705.0
90,0.0,0.0,0.0,0.0,0.0,0.0,172.0,260.0,861.0,1025.0,1383.0,1801.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,676.0000000000001,1061.0,1352.0,1720.0
92,0.0,0.0,0.0,0.0,0.0,0.0,358.0,197.0,642.0,1151.0,1307.0,1779.9999999999998
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,695.0,1085.0,1333.0,1768.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,780.9999999999999,996.0,1388.9999999999998,1739.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,699.0,1074.0,1379.0,1823.0
96,0.0,0.0,0.0,0.0,0.0,0.0,124.0,414.0,669.0,1105.0,1411.0,1688.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,1078.0,1403.0,1696.9999999999998
98,0.0,0.0,0.0,0.0,0.0,0.0,329.0,479.0,724.0,1147.0,1256.0,1789.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,816.0,1100.0,1450.0,1737.0
100,0.0,0.0,0.0,0.0,0.0,0.0,66.0,131.0,797.9999999999999,1015.0000000000001,1405.0,1763.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,1141.0,1447.0,1711.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,800.9999999999999,1044.0,1451.0,1781.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,744.0,1067.0,1305.0,1712.0
104,0.0,0.0,0.0,0.0,0.0,0.0,279.0,471.0,782.0000000000001,1092.9999999999998,1395.0,1713.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,610.0,1077.0,1409.0,1701.0
106,0.0,0.0,0.0,0.0,0.0,231.0,0.0,264.0,665.0,890.0,1401.0,1813.0
107,0.0,0.0,0.0,0.0,0.0,265.0,95.0,576.0,843.0,1017.0,1374.0,1801.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,812.0,984.0,1341.0,1719.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,795.0,1052.0,1398.0,1716.0
110,0.0,0.0,0.0,0.0,0.0,248.0,0.0,350.0,823.0,1037.0,1385.9999999999998,1796.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,758.0,1012.0000000000001,1441.0000000000002,1681.9999999999998
112,0.0,0.0,0.0,0.0,0.0,105.0,340.0,315.0,707.9999999999999,1063.0,1347.0,1632.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,638.0,1082.0,1318.0000000000002,1739.0
114,0.0,0.0,0.0,0.0,0.0,290.0,0.0,130.0,732.0,1008.0,1427.0,1723.9999999999998
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,783.0,1092.0,1406.9999999999998,1762.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,518.0,1000.0,1332.0,1707.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,893.0,1113.0,1383.0,1702.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,908.0,1037.0,1427.0,1784.0
119,0.0,0.0,0.0,0.0,0.0,213.0,0.0,676.0,805.0000000000001,1054.0,1344.0,1769.0
120,0.0,0.0,0.0,0.0,0.0,0.0,367.0,533.0,650.0,1097.0,1377.0,1802.0
121,0.0,0.0,0.0,0.0,0.0,0.0,372.0,410.0,856.0,1112.0,1369.0,1694.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,556.0,955.0,1386.0,1761.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.00000000000006,790.0,1106.0,1294.0,1742.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1055.0,1315.0,1753.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,854.9999999999999,1050.0,1316.0,1775.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.00000000000006,399.0,1062.0,1419.0,1739.0
127,0.0,0.0,0.0,0.0,0.0,0.0,207.99999999999997,324.0,632.0,973.0,1401.0,1709.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,1123.0,1427.0,1707.9999999999998
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,816.0000000000001,1052.0,1423.0,1736.0
130,0.0,0.0,0.0,0.0,0.0,0.0,351.0,269.0,810.0000000000001,1129.0,1352.0,1777.0
131,0.0,0.0,0.0,0.0,0.0,0.0,113.0,515.0,510.0,885.0,1355.0,1662.0
132,0.0,0.0,0.0,0.0,0.0,0.0,55.0,166.0,758.0,983.0,1341.0,1698.0
133,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,900.0000000000001,987.0,1420.0,1729.0
134,0.0,0.0,0.0,0.0,0.0,0.0,423.0,621.0,820.0,1034.0,1372.0,1804.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,645.0,943.0,1350.0,1718.0
136,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,831.0,1069.0,1414.0,1690.0
137,0.0,0.0,0.0,0.0,0.0,0.0,387.0,588.0,702.0,1032.0,1381.0,1717.0
138,0.0,0.0,0.0,0.0,0.0,0.0,378.0,231.99999999999997,657.0,950.9999999999999,1394.0,1714.0
139,0.0,0.0,0.0,0.0,0.0,0.0,220.0,529.0,861.0,1064.0,1354.0,1699.0
140,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,525.0,1098.0,1332.0,1758.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,854.0,1026.0,1391.0,1740.0000000000002
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,692.0,1032.0,1344.0,1756.0
143,0.0,0.0,0.0,0.0,0.0,0.0,284.0,462.0,576.0,1031.0,1257.0,1802.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,783.0,1061.0,1377.0,1799.0
145,0.0,0.0,0.0,0.0,0.0,0.0,359.0,471.99999999999994,917.0,1066.0,1360.0,1744.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,868.0000000000001,1105.0,1385.0000000000002,1699.0
147,0.0,0.0,0.0,0.0,0.0,0.0,373.0,566.0,804.0,1068.0,1356.0,1798.0
148,0.0,0.0,0.0,0.0,196.00000000000003,0.0,234.0,272.0,758.0,995.0,1398.0,1750.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,741.0,1127.0,1349.0,1759.0000000000002
150,0.0,0.0,0.0,0.0,0.0,181.0,0.0,474.0,497.0,1042.0,1321.0,1728.0
151,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,605.0,1114.9999999999998,1430.0,1714.0
152,0.0,0.0,0.0,0.0,0.0,234.0,0.0,322.0,716.0,1036.0,1315.0000000000002,1769.0
153,0.0,0.0,0.0,0.0,0.0,263.0,0.0,512.0,877.0000000000001,1007.9999999999999,1451.0,1675.0
154,0.0,0.0,0.0,0.0,195.99999999999997,0.0,0.0,528.0,570.0,1058.0,1360.0,1730.0
155,0.0,0.0,0.0,0.0,0.0,0.0,290.0,305.0,469.0,1062.0,1376.9999999999998,1790.0
156,0.0,0.0,0.0,0.0,0.0,0.0,355.0,368.0,806.0,911.0,1352.0,1703.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,1054.0,1287.0,1733.0
158,0.0,0.0,0.0,0.0,0.0,306.0,0.0,574.0,805.0,1088.0,1323.0,1708.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.99999999999994,1136.0,1358.0,1740.0
160,0.0,0.0,0.0,0.0,0.0,0.0,132.0,573.0,844.0,1078.0,1385.0,1714.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.00000000000006,634.0,981.0,1448.0,1788.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,800.0,1043.0,1446.0,1771.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,787.0,1045.0,1385.0,1772.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,846.0,1111.0000000000002,1388.0,1775.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,531.0,1045.0,1389.0,1675.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,630.0,1081.0,1390.0,1693.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,697.0,1054.0,1418.0,1779.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,1037.0,1397.0,1730.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,869.0,1010.0,1446.0,1790.0
170,0.0,0.0,0.0,0.0,0.0,0.0,77.0,613.0,831.0000000000001,939.0000000000001,1345.9999999999998,1731.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,1009.9999999999999,1366.0,1768.0
172,0.0,0.0,0.0,0.0,0.0,0.0,218.00000000000003,0.0,875.0,1046.0,1414.0,1690.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,734.0,1010.0,1363.0,1750.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,714.0,1042.0,1296.0,1771.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,811.9999999999999,1054.0,1396.0,1711.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.99999999999994,730.0,1076.0,1321.0,1774.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,652.0,1061.0,1357.0,1724.0
178,0.0,0.0,0.0,0.0,0.0,0.0,343.0,571.0,724.0,995.9999999999999,1392.0,1795.0
179,0.0,0.0,0.0,0.0,0.0,0.0,327.0,504.0,673.0,946.0000000000001,1481.0,1732.0
180,0.0,0.0,0.0,0.0,0.0,0.0,224.0,664.0000000000001,822.0,1073.0,1322.0,1798.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,601.0,1052.0,1350.0,1697.0
182,0.0,0.0,0.0,0.0,0.0,0.0,98.99999999999999,0.0,645.0,1071.0,1354.0,1789.0
183,0.0,0.0,0.0,0.0,152.0,0.0,211.0,477.0,831.0,1101.0,1321.0,1739.0
184,0.0,0.0,0.0,0.0,0.0,0.0,87.0,455.0,794.0000000000001,1098.9999999999998,1327.0,1722.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,860.0000000000001,1123.0,1355.0,1751.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,837.0,1071.0,1337.0,1706.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,549.0,1083.0,1355.0,1757.0000000000002
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,714.0,1102.0,1392.0,1689.0
189,0.0,0.0,0.0,0.0,0.0,0.0,335.0,149.0,737.0,1057.0,1409.0,1793.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,1039.0,1401.9999999999998,1696.0
191,0.0,0.0,0.0,0.0,0.0,75.0,0.0,406.0,777.0,1063.0,1417.0,1742.0
192,0.0,0.0,0.0,0.0,0.0,260.0,318.0,503.0,832.0,1119.0,1322.0,1716.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,816.0,1085.0,1380.0,1752.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,831.9999999999999,1085.0,1340.0,1696.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,829.0,1075.0,1283.0,1799.0
196,0.0,0.0,0.0,0.0,0.0,0.0,187.0,539.0,678.0,1127.0,1368.9999999999998,1829.0
197,0.0,0.0,0.0,0.0,0.0,0.0,127.99999999999999,237.0,275.0,1093.0,1388.0000000000002,1726.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,778.0,1131.0,1420.0000000000002,1729.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.00000000000006,838.0,1053.0,1370.0,1759.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.9999999999999,1082.0,1385.0,1741.0
201,0.0,0.0,0.0,0.0,0.0,59.0,362.0,426.00000000000006,797.0,1090.0,1327.0,1713.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,839.0,1034.0,1360.0,1778.0
203,0.0,0.0,0.0,0.0,0.0,0.0,371.0,341.0,637.0,1096.0,1277.9999999999998,1701.9999999999998
204,0.0,0.0,0.0,0.0,0.0,0.0,384.00000000000006,414.0,556.0,993.0,1439.0,1741.0
205,0.0,0.0,0.0,0.0,0.0,0.0,289.0,376.99999999999994,766.0,939.0,1386.0000000000002,1754.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,831.0,1027.0,1398.0,1651.0
207,0.0,0.0,0.0,0.0,0.0,243.99999999999997,0.0,585.0,780.0,1087.0000000000002,1379.0,1684.0
208,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,863.9999999999999,1094.0,1336.9999999999998,1696.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,646.0,1087.0,1406.0,1697.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,558.0,985.9999999999999,1296.0,1774.0
211,0.0,0.0,0.0,0.0,0.0,280.0,0.0,466.0,609.0,1098.0,1355.0000000000002,1699.0
212,0.0,0.0,0.0,0.0,0.0,0.0,306.0,318.0,658.0,1086.0,1390.0,1709.0
213,0.0,0.0,0.0,0.0,0.0,0.0,348.0,402.0,825.0,989.9999999999999,1316.9999999999998,1696.0
214,0.0,0.0,0.0,0.0,0.0,244.0,0.0,139.0,700.0,1041.0,1340.0,1680.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,627.0,981.0,1358.0,1814.0
216,0.0,0.0,0.0,0.0,0.0,227.00000000000003,0.0,0.0,820.0,1031.0,1391.0,1766.0
217,0.0,0.0,0.0,0.0,0.0,0.0,290.0,434.99999999999994,626.0,1102.0,1293.0,1764.0
218,0.0,0.0,0.0,0.0,0.0,0.0,317.0,61.0,753.0,1085.0,1344.0,1774.0
219,0.0,0.0,0.0,0.0,0.0,0.0,129.0,108.0,757.0,1074.0,1391.0,1710.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,723.0,1035.0,1412.0,1770.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0000000000001,1058.0,1422.0,1720.9999999999998
222,0.0,0.0,0.0,0.0,0.0,160.0,413.0,347.0,638.0,1068.0,1312.0,1840.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0000000000001,1053.0,1449.0,1715.0
224,0.0,0.0,0.0,0.0,0.0,248.0,313.0,616.0,601.0,1069.0,1398.0,1711.9999999999998
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,780.0,1102.0,1359.0,1700.0
226,0.0,0.0,0.0,0.0,0.0,0.0,233.0,93.0,560.0,1028.0,1384.0,1672.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,815.0,1049.0,1330.0,1701.0
228,0.0,0.0,0.0,0.0,146.0,250.0,262.0,0.0,715.0,1070.0,1319.0,1790.0
229,0.0,0.0,0.0,0.0,0.0,0.0,77.0,365.0,686.0,1019.0,1301.0,1690.0000000000002
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,767.0,1060.0,1287.0,1733.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.99999999999994,808.0,1050.0,1334.0,1719.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.99999999999997,639.0,888.0,1351.0,1720.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.9999999999999,925.0,1342.0,1778.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,628.0,876.0,1408.0,1735.0
235,0.0,0.0,82.0,0.0,0.0,0.0,0.0,309.0,630.0,1081.0,1360.0,1661.0
236,0.0,0.0,0.0,0.0,0.0,0.0,324.0,665.0,802.0,1128.0,1394.9999999999998,1720.0
237,0.0,0.0,0.0,0.0,0.0,78.0,153.0,0.0,533.0,1079.0,1429.0,1780.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,834.0,1082.0,1434.9999999999998,1670.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,635.0,1055.0,1372.0,1668.0
240,0.0,0.0,0.0,0.0,0.0,110.99999999999999,75.0,0.0,838.0,1085.0,1400.0,1732.0
241,0.0,0.0,0.0,0.0,0.0,166.0,0.0,484.0,862.0,1069.0,1368.0,1706.0000000000002
242,0.0,0.0,0.0,0.0,0.0,0.0,452.0,271.0,650.9999999999999,1031.0,1419.0,1733.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,804.0,1002.0,1357.0,1737.0
244,0.0,0.0,0.0,0.0,0.0,0.0,208.0,446.0,729.0,1010.0,1342.0,1744.0
245,0.0,0.0,0.0,0.0,0.0,0.0,326.0,407.0,721.0,1052.0,1414.0,1737.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,672.0,1021.0,1376.0,1677.0
247,0.0,0.0,0.0,0.0,0.0,0.0,344.0,567.0,498.00000000000006,1103.0,1384.0,1815.0
248,0.0,0.0,0.0,0.0,0.0,0.0,174.0,616.0,790.0,1178.0,1339.0,1697.0
249,0.0,0.0,0.0,0.0,0.0,62.0,0.0,50.99999999999999,781.0,1054.0,1317.9999999999998,1727.0
