,time,d6.67_mean,d6.67_low,d6.67_high,d8.4_mean,d8.4_low,d8.4_high,d10.58_mean,d10.58_low,d10.58_high,d13.33_mean,d13.33_low,d13.33_high,d16.8_mean,d16.8_low,d16.8_high,d21.17_mean,d21.17_low,d21.17_high,d26.67_mean,d26.67_low,d26.67_high,d33.6_mean,d33.6_low,d33.6_high,d42.33_mean,d42.33_low,d42.33_high,d53.33_mean,d53.33_low,d53.33_high,d67.2_mean,d67.2_low,d67.2_high,d84.66_mean,d84.66_low,d84.66_high
539,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000978723404255319,0.0,0.0,0.002306825508717515,0.0,0.0,0.019473556042518565,0.0,0.0,0.043764631491820506,0.0,0.24333992935725912,0.16598412298015236,0.0,0.4054670793706264,0.45130056520339656,0.14375794577654263,0.7105847286681864,0.7445820861019729,0.5850900526226448,0.8832147565759855,0.9359963235697454,0.8854869256584467,0.9771392730348744,0.9872501933067869,0.9728835466542874,0.9971126596239027
540,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000978723404255319,0.0,0.0,0.0023190206306687344,0.0,0.0,0.019527732047949095,0.0,0.0,0.0438744764472559,0.0,0.24353004342570017,0.1663917044471092,0.0,0.40574956524633266,0.4524936110351793,0.14488305075117108,0.7109209210030011,0.74530728070346,0.5857014089288746,0.8840070100971122,0.9363073699180692,0.8861921545725238,0.9774487226091254,0.9873293142361899,0.9728835466542874,0.9971126596239027
541,541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000978723404255319,0.0,0.0,0.0023190206306687344,0.0,0.0,0.01957394528125008,0.0,0.0,0.04395311296774483,0.0,0.2453187365349938,0.16667518279706622,0.0,0.4058568383636894,0.45323563718140786,0.1458815007539249,0.7109209210030011,0.7459680430480176,0.5857014089288746,0.8833060807768988,0.9365916103146706,0.8871594666622797,0.9774487226091254,0.9873760703898862,0.9729001272045931,0.9971126596239027
542,542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000978723404255319,0.0,0.0,0.0023418824192866206,0.0,0.0,0.019666660838248137,0.0,0.0,0.04410580842600025,0.0,0.24546372072176753,0.16714369645643168,0.0,0.4071823170087557,0.45390901132070405,0.1461017650711055,0.7117675516998213,0.7467029041979851,0.5860185028008827,0.8840983342980255,0.9368643744576944,0.8865479839414964,0.9774487226091254,0.9874780667575815,0.9730788710102874,0.9971255917030611
543,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000978723404255319,0.0,0.0,0.0023418824192866206,0.0,0.0,0.01971389366871347,0.0,0.0,0.044219650770332006,0.0,0.24546372072176753,0.16790288143196677,0.0,0.4073229639848457,0.4550548109764986,0.1462118972296958,0.713350525608016,0.7474124884258934,0.5868557121032083,0.8840983342980255,0.9372072965221749,0.8865479839414964,0.9778327147824792,0.9875313826576638,0.9731400919761137,0.9971255917030611
544,544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000978723404255319,0.0,0.0,0.0023418824192866206,0.0,0.0,0.01979508529589159,0.0,0.0,0.04437078486188544,0.0,0.24546372072176753,0.1683732052254066,0.0,0.40864844262991196,0.45611676320635935,0.14654229370546673,0.7135877735320967,0.7482586978579754,0.5886213715837718,0.8841896584989387,0.9375334777769441,0.88795253038039,0.9778616368897501,0.9876327637943089,0.9731480271149786,0.9971255917030611
545,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000978723404255319,0.0,0.0,0.0023418824192866206,0.0,0.0,0.019803705985546764,0.0,0.0,0.04451152919185815,0.0,0.24583755249746844,0.16887663628452626,0.0,0.40878908960600197,0.45692984885698273,0.147659137273453,0.7148618878156243,0.7491330772345338,0.5896410626379223,0.884280982699852,0.9377778571800107,0.8880227550994911,0.9778616368897501,0.98771696993629,0.9735625536807454,0.9971483960661308
546,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009929078014184398,0.0,0.0,0.00235407754123784,0.0,0.0,0.019822090821750748,0.0,0.0,0.04456964476773959,0.0,0.24743613153832106,0.16939182320095456,0.0,0.410696253124083,0.45788229956536486,0.149984506613094,0.7149805117776646,0.7501490544872136,0.5904782719402478,0.8850732362209788,0.9380681469279599,0.8892764900389887,0.978342412848746,0.9878091242637976,0.9736903356065891,0.9971498595940396
547,547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009929078014184398,0.0,0.0,0.0023662726631890597,0.0,0.0,0.01987978769726677,0.0,0.0,0.044722984199834954,0.0,0.24743613153832106,0.16991308688919637,0.0,0.41144004689613456,0.4586919643504857,0.149984506613094,0.7149805117776646,0.7508529486276351,0.5923351722967238,0.8867490674641456,0.938303153906667,0.8886176320594865,0.9789979117562478,0.9878762062895701,0.9736903356065891,0.9971498595940396
548,548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009929078014184398,0.0,0.0,0.0023769393298557263,0.0,0.0,0.01992671113138433,0.0,0.0,0.04484640395609989,0.0,0.24743613153832106,0.1702180430161591,0.0,0.4140910041862671,0.45960118949544304,0.15137000273716503,0.7149805117776646,0.7516199092996017,0.5930149380410795,0.8873497716894978,0.9386298267969413,0.8899353480184908,0.9789979117562478,0.9879615594983132,0.9740236124932637,0.9971579172875112
549,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009929078014184398,0.0,0.0,0.0023885000234973447,0.0,0.0,0.019983858067590617,0.0,0.0,0.04495499156602285,0.0,0.24903471057917362,0.17062751331831041,0.0,0.4142316511623571,0.46045212165839333,0.15275549886123607,0.7161360020991521,0.7524128236348085,0.5948433203191309,0.8867490674641456,0.9388640825904883,0.8904432956328541,0.979727211401757,0.9880606834547121,0.9740236124932637,0.9971579172875112
550,550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009929078014184398,0.0,0.0,0.002409833356830678,0.0,0.0,0.02002888507466178,0.0,0.0,0.04504310013394479,0.0,0.25087492993131577,0.17109583770726872,0.0,0.4156977767835134,0.46156461057280473,0.1528656310198264,0.7171728684585992,0.7531394367301629,0.5953030045832626,0.8873497716894978,0.9391316150219353,0.890710921844224,0.979727211401757,0.9881248804331817,0.9741811834018256,0.9971579172875112
551,551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070921985815603,0.0,0.0,0.002421394050472297,0.0,0.0,0.02007238596621177,0.0,0.0,0.04515903491055394,0.0,0.2526057004365797,0.1718290037681171,0.0,0.4156977767835134,0.46224747223769797,0.15297576317841668,0.7182097348180462,0.7538332915349834,0.5966717025971822,0.8875324200913243,0.9394458079613146,0.8908572276233022,0.9797342658840665,0.9881922136764929,0.9741811834018256,0.9971914838644628
552,552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070921985815603,0.0,0.0,0.002421394050472297,0.0,0.0,0.02012909495217334,0.0,0.0,0.04522358126882767,0.0,0.2542042794774323,0.17226304487273497,0.0,0.4170232554285797,0.46342783878693433,0.15297576317841668,0.7206393394230611,0.7546383873001778,0.5985813953488371,0.8875324200913242,0.9397249221220981,0.8915892384923435,0.9807933350723881,0.9882613591025127,0.9741811834018256,0.9971483960661308
553,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070921985815603,0.0,0.0,0.002433589172423516,0.0,0.0,0.020193036369389523,0.0,0.0,0.04533345903781648,0.0,0.2542042794774323,0.17266622870994844,0.0,0.418348734073646,0.4642659107049805,0.15297576317841668,0.7215755907387974,0.7553740349367828,0.5999806201550387,0.8883324200913242,0.9399874194960331,0.8921283884727531,0.9807933350723881,0.9883146137467931,0.974066255478408,0.9971483960661308
554,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070921985815603,0.0,0.0,0.002434223600733117,0.0,0.0,0.02023020260172453,0.0,0.0,0.04547964196942429,0.0,0.25598977440613535,0.17333846201347314,0.0,0.4191886803005164,0.46511779912898565,0.15447139146107805,0.7227130721419551,0.7560839444368059,0.6009147286821706,0.8908237442922375,0.9402414175064668,0.8922015413622923,0.9807933350723881,0.9883744652005331,0.9742749948153315,0.9971583899160189
555,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070921985815603,0.0,0.0,0.002434223600733117,0.0,0.0,0.02029393182677209,0.0,0.0,0.045552679967782166,0.0,0.25758835344698794,0.17378897121723133,0.0,0.4191886803005164,0.46594888077969326,0.15458152361966834,0.7228316961039954,0.7568428226846506,0.60165503875969,0.8908237442922375,0.9405341730065692,0.8924440792523981,0.9808188626003906,0.9884070351388673,0.9742749948153315,0.9971583899160189
556,556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070921985815603,0.0,0.0,0.002434223600733117,0.0,0.0,0.020367007221987064,0.0,0.0,0.04561113926317289,0.0,0.25758835344698794,0.17452170370602094,0.0,0.4191886803005164,0.4667167243572139,0.15458152361966834,0.7229424901015447,0.7575894032789307,0.6017519379844961,0.8917150684931507,0.9407841794763343,0.8924440792523981,0.9809339985994399,0.9884804617543164,0.9742749948153315,0.9973342943652269
557,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070921985815603,0.0,0.0,0.0024448902673997836,0.0,0.0,0.020377172862366268,0.0,0.0,0.045696799759849124,0.0,0.2580050460182651,0.17504379630809344,0.0,0.42074905389534123,0.46754566180372925,0.15458152361966834,0.7219056237420977,0.7583065158230844,0.6018488372093024,0.8917150684931507,0.9410141284858924,0.8936205225496464,0.9809339985994399,0.9885682792182899,0.9746412500711995,0.9976157797900049
558,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070921985815603,0.0,0.0,0.0024448902673997836,0.0,0.0,0.02089049686451482,0.0,0.0,0.04578417729115084,0.0,0.2580050460182651,0.1755522294651826,0.0,0.42074905389534123,0.46830279411563247,0.15458152361966834,0.7219056237420977,0.7590156630691591,0.6026279069767442,0.8909150684931507,0.9412346941688879,0.8931024552582503,0.9813698875154021,0.9886417327193296,0.9753856622064235,0.9976261052702426
559,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010212765957446808,0.0,0.0,0.002457085389351003,0.0,0.0,0.020936096408569124,0.0,0.0,0.04591616171237805,0.0,0.2586321242123604,0.17598960538179426,0.0,0.42074905389534123,0.46910810310188555,0.15458152361966834,0.7229424901015447,0.7597452404001597,0.6034999999999999,0.8917150684931507,0.9415129726037027,0.8944531340394871,0.9813698875154021,0.98870390772242,0.9753856622064235,0.9976261052702426
560,560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010212765957446808,0.0,0.0,0.0024686460829926216,0.0,0.0,0.02099992033205841,0.0,0.0,0.04601008802004573,0.0,0.25868092818307803,0.17639888108637675,0.0,0.42201487668015136,0.46995012292236427,0.1577468225645687,0.7229424901015447,0.7604601324885133,0.6061162790697674,0.8922581430745815,0.9417770545551656,0.8944531340394871,0.9813698875154021,0.9887705443304743,0.975911670388773,0.9976261052702426
561,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010212765957446808,0.0,0.0,0.0024686460829926216,0.0,0.0,0.021066629724322907,0.0,0.0,0.04617866296319745,0.0,0.25868092818307803,0.1768750097957063,0.0,0.4221621520851587,0.4713635204880772,0.16493701660936136,0.7240893674620917,0.7612263695559336,0.6071744186046512,0.8923470319634704,0.9420092857266755,0.894489629805166,0.9813698875154021,0.9888252972860054,0.9759042527589645,0.9976414801916023
562,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010212765957446808,0.0,0.0,0.0024802067766342404,0.0,0.0,0.02110171627915052,0.0,0.0,0.046309169247083795,0.0,0.25868092818307803,0.1772183213574858,0.0,0.42342797486996886,0.4721904242360542,0.16505424990361695,0.7242032986770396,0.7619341830162879,0.6089186046511628,0.8924359208523592,0.9422799621034064,0.894489629805166,0.9820173695297906,0.9888991286724214,0.9759042527589645,0.9976693678460898
563,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010354609929078013,0.0,0.0,0.0025039625922270783,0.0,0.0,0.021174838953793733,0.0,0.0,0.04640348661056631,0.0,0.2588097441057885,0.1776439068089593,0.0,0.42342797486996886,0.473419139737825,0.16931556212971197,0.724309389464292,0.7626476606101071,0.6090116279069767,0.8932578386605784,0.9425391191980291,0.8946304748755886,0.9820173695297906,0.9889731318988398,0.976028972441559,0.9976693678460898
564,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010638297872340426,0.0,0.0,0.0025039625922270783,0.0,0.0,0.021230475520155907,0.0,0.0,0.04658563236731096,0.0,0.25898736399921657,0.17869350022862246,0.0,0.42514210509823575,0.47424790165844793,0.16931556212971197,0.7244194004653921,0.7633370326096273,0.6100124766593108,0.8941686453576864,0.94281417597417,0.8943224084816138,0.9820173695297906,0.9890281217193692,0.976028972441559,0.9976693678460898
565,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010638297872340426,0.0,0.0,0.0025039625922270783,0.0,0.0,0.021285603886599832,0.0,0.0,0.0466649664581029,0.0,0.25905475995877897,0.179072231348803,0.0,0.42646758374330207,0.47519162894457095,0.17032227353910795,0.7241323786357874,0.7639180411980975,0.6101985231709387,0.8941686453576864,0.9431103475697519,0.8953592734166521,0.9820173695297906,0.9890878238046846,0.976028972441559,0.9976973115426581
566,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010638297872340426,0.0,0.0,0.002516157714178298,0.0,0.0,0.02135886236384663,0.0,0.0,0.04680183778849448,0.0,0.25924167584662944,0.17951978366593338,0.0,0.42709040308824847,0.4759026342593922,0.1704395068333635,0.7254562668248391,0.764672377025345,0.611933882193176,0.8941686453576864,0.943332438398345,0.8953592734166521,0.9820173695297906,0.9891549896509523,0.9764063732504372,0.9976973115426581
567,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001078014184397163,0.0,0.0,0.002516157714178298,0.0,0.0,0.021404181517693206,0.0,0.0,0.046896348501718664,0.0,0.25924167584662944,0.17995304265323075,0.0,0.42709040308824847,0.4766793047398281,0.17055674012761907,0.7266111071197643,0.7655125015319197,0.6112057375657782,0.8943752808988764,0.9435766342308343,0.8953592734166521,0.9820173695297906,0.9892101283670984,0.9764148058351787,0.9976973115426581
568,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010921985815602836,0.0,0.0,0.002516157714178298,0.0,0.0,0.021478601124682722,0.0,0.0,0.04736958714334835,0.0,0.25924167584662944,0.18039506918673404,0.0,0.42793490635999953,0.477604552161207,0.1726873962406666,0.7286848398386583,0.7661741399478307,0.6120151077915464,0.8944641697877653,0.9438090201487126,0.8957416192449694,0.9820173695297906,0.9892655951120822,0.9767805153225817,0.9976973115426581
569,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010921985815602836,0.0,0.0,0.002516157714178298,0.0,0.0,0.021542891864758707,0.0,0.0,0.04747137777751276,0.0,0.25924167584662944,0.18086457173917728,0.0,0.4282185943032619,0.47857331291826655,0.17381134094431813,0.7286848398386583,0.7667737662977067,0.6138720081480223,0.8953068664169789,0.9440645762363555,0.8968216768873134,0.9820173695297906,0.9893237585036762,0.9767805153225817,0.9976973115426581
570,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010921985815602836,0.0,0.0,0.0025261899525353634,0.0,0.0,0.021578297024559497,0.0,0.0,0.047570940695486764,0.0,0.25924167584662944,0.18158667504813794,0.0,0.429402228976697,0.47945837825443466,0.17493528564796967,0.7286848398386583,0.7673978779393066,0.61378076727211,0.8953957553058676,0.9442935695848383,0.8989085295942947,0.9820173695297906,0.9894023153418544,0.9767805153225817,0.9976973115426581
571,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010921985815602836,0.0,0.0,0.002538385074486583,0.0,0.0,0.02164179862876153,0.0,0.0,0.047696536583316546,0.0,0.25924167584662944,0.18200670292481358,0.0,0.429402228976697,0.48025922125028164,0.17493528564796967,0.7297217061981054,0.768125512510151,0.6148004583262603,0.8953957553058676,0.9445456169701467,0.8997199776197291,0.9820173695297906,0.9894627136203082,0.9767805153225817,0.9977057490882787
572,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010921985815602836,0.0,0.0,0.0025505801964378024,0.0,0.0,0.021669633628943658,0.0,0.0,0.04784899907509781,0.0,0.2594285917344799,0.1824354528245827,0.0,0.433520508883527,0.481093793025853,0.17753487493803946,0.7319067974916097,0.7688037239700536,0.6149555253776948,0.8955884976525821,0.9448148587811278,0.8997904001549404,0.9820173695297906,0.9895064953398363,0.9767805153225817,0.9977057490882787
573,573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011063829787234043,0.0,0.0,0.0025505801964378024,0.0,0.0,0.021723039349013394,0.0,0.0,0.04793368481334639,0.0,0.2594285917344799,0.1828533617933728,0.0,0.43492554873647715,0.4820163441004484,0.17776934152655058,0.7330550224256669,0.7694915940416873,0.6149555253776948,0.8961680365296802,0.9450475659096551,0.8998608226901517,0.9820173695297906,0.9895534156445883,0.9767805153225817,0.9977251918357063
574,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011063829787234043,0.0,0.0,0.0025505801964378024,0.0,0.0,0.021805587122494377,0.0,0.0,0.04810862707039948,0.0,0.25960227463911967,0.18343043585698032,0.0,0.4366759565600136,0.4828454469642952,0.17877605293594656,0.7332777395748874,0.7703159508297555,0.6174033271091495,0.8971677321156772,0.9453477830486267,0.900604929051531,0.9820864303032711,0.9896365984390474,0.9770691273622502,0.9977251918357063
575,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011063829787234043,0.0,0.0,0.0025505801964378024,0.0,0.0,0.021898389084014192,0.0,0.0,0.04856330034859234,0.0,0.25960227463911967,0.18385937100211755,0.0,0.43800143520507995,0.48379408821063097,0.17978276434534254,0.7345052232809092,0.7709962914949497,0.6183317772873875,0.8981430359937402,0.9456278588411404,0.900604929051531,0.9826903675234205,0.9897197219894001,0.9774587149908707,0.997708119031084
576,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011063829787234043,0.0,0.0,0.002574336012030641,0.0,0.0,0.021963127490960386,0.0,0.0,0.04864500786115849,0.0,0.25960227463911967,0.18432875523761388,0.0,0.43800143520507995,0.48443288515309685,0.1807894757547385,0.7366975799618435,0.7717038790883947,0.6183317772873875,0.8982319248826292,0.9458378399345341,0.9007025575915386,0.9826903675234205,0.9897823533387337,0.9777073689618492,0.997708119031084
577,577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011063829787234043,0.0,0.0,0.002574336012030641,0.0,0.0,0.022009821959829142,0.0,0.0,0.04872536480193405,0.0,0.25960227463911967,0.18503183367672948,0.0,0.43946855690963627,0.4852485902904066,0.18292013186778602,0.7366975799618435,0.7723054684133187,0.6225178237990154,0.898320813771518,0.9461121909350381,0.9007025575915386,0.98312195320117,0.9898377109908092,0.9776437471186462,0.997708119031084
578,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011063829787234043,0.0,0.0,0.002585896705672259,0.0,0.0,0.022045123697437635,0.0,0.0,0.04915635248189401,0.0,0.25960227463911967,0.18544164797428386,0.0,0.44079403555470253,0.4860906127337634,0.1840440765714376,0.7366975799618435,0.7729120530890009,0.623355033101341,0.898320813771518,0.9464085966236997,0.9020465574193827,0.9834258124094447,0.9899047824564254,0.9776437471186462,0.997708119031084
579,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011205673758865249,0.0,0.0,0.002585896705672259,0.0,0.0,0.022063602464480424,0.0,0.0,0.049619435873651384,0.0,0.25960227463911967,0.18625380883107767,0.0,0.44085712196701443,0.4869051931315528,0.1840440765714376,0.7356855480176121,0.7734907153667628,0.6234462739772535,0.899210986267166,0.9466234606491761,0.901447185788528,0.9834258124094447,0.9899648745457875,0.977683812119775,0.9977251918357063
580,580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011205673758865249,0.0,0.0,0.0025974573993138776,0.0,0.0,0.02208099410865689,0.0,0.0,0.04974960976090696,0.0,0.2597792657895622,0.18729462335119576,0.0,0.4421826006120807,0.48775821722017976,0.1840440765714376,0.7388887621481042,0.7740666834056034,0.6236287557290783,0.8999053208137716,0.9468232761392664,0.9025275718482015,0.9834258124094447,0.9899927023867868,0.977683812119775,0.9977251918357063
581,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011205673758865249,0.0,0.0,0.0025974573993138776,0.0,0.0,0.022164733446925412,0.0,0.0,0.04988734967870027,0.0,0.2599562569400046,0.18804683894741284,0.0,0.4448335579022133,0.4886171144624005,0.1851680212750891,0.7388887621481042,0.7746439491123936,0.6236287557290783,0.9002314606741572,0.947004163198474,0.9031613746651029,0.9834258124094447,0.9900474811148972,0.9779802251742624,0.9977251918357063
582,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011205673758865249,0.0,0.0,0.0025974573993138776,0.0,0.0,0.02223982819836002,0.0,0.0,0.0500343510670108,0.0,0.26337831017194385,0.18852663265717723,0.0,0.445468627569164,0.4897550644024681,0.18629196597874065,0.7388887621481042,0.7753808817637056,0.6253944152096419,0.9002314606741572,0.9472663305319281,0.9033141630531855,0.9834258124094447,0.9900983480786146,0.9782122912742082,0.9977719528968532
583,583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011205673758865249,0.0,0.0,0.0026212132149067155,0.0,0.0,0.022286304467876175,0.0,0.0,0.050165811497475205,0.0,0.26337831017194385,0.1890163633451301,0.0,0.4461825213716221,0.49059818102464514,0.18741591068239222,0.7388887621481042,0.7760076931796929,0.6261967407910372,0.9004762066045724,0.9474953980862082,0.9038347536538905,0.9834258124094447,0.9901398360664284,0.9782122912742082,0.9977719528968532
584,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011205673758865249,0.0,0.0,0.0026212132149067155,0.0,0.0,0.02234876093617157,0.0,0.0,0.05032748265014727,0.0,0.26337831017194385,0.1898596207459024,0.0,0.44652261266148313,0.49143523454569016,0.18741591068239222,0.7399256285075513,0.7765810697585751,0.6274392804082425,0.9004762066045724,0.9477513880643699,0.9039111478479318,0.9834258124094447,0.9902065881437507,0.9782122912742082,0.9982118348425038
585,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011489361702127661,0.0,0.0,0.0026327739085483344,0.0,0.0,0.022451014420409886,0.0,0.0,0.05047977510526558,0.0,0.26337831017194385,0.19025626183117092,0.0,0.44652261266148313,0.49221691031061293,0.18765037727090333,0.7399256285075513,0.777305161799043,0.6277372262773723,0.9011630461922596,0.9480081541714984,0.9045700058274341,0.9834841246686299,0.9902715887041673,0.9782352281993859,0.9982118348425038
586,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011489361702127661,0.0,0.0,0.0026327739085483344,0.0,0.0,0.022542745324837684,0.0,0.0,0.050616999323703095,0.0,0.2646897922483554,0.19077856359367767,0.0,0.4463807686898519,0.4932102762017165,0.18877432197455488,0.7399256285075513,0.7779148150098951,0.6282904202829042,0.9013271615391852,0.9482118183712593,0.9033905572472267,0.9839906262449047,0.9903293264778359,0.9782764788401108,0.9982118348425038
587,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011489361702127661,0.0,0.0,0.0026443346021899523,0.0,0.0,0.022615064675659317,0.0,0.0,0.050710640905067175,0.0,0.2646897922483554,0.19124476316019223,0.0,0.44652261266148313,0.4938989265391466,0.19088504580491017,0.7400356395086514,0.7785531023411114,0.6283816611588166,0.9020057428214732,0.9484212339696829,0.9041771484522106,0.984029208536805,0.9903848309112364,0.9782305510522475,0.9982195789526819
588,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011489361702127661,0.0,0.0,0.0026443346021899523,0.0,0.0,0.02266107515845922,0.0,0.0,0.050869340903437935,0.0,0.2662940703232218,0.19164345737895827,0.0,0.44652261266148313,0.49487038221653984,0.19013273326671756,0.7433674367436744,0.7793726450732861,0.6281234085893737,0.9028484394506866,0.9486445226014583,0.9044790669148581,0.9845056310014962,0.9904516324655254,0.9786427144410088,0.9982305980630359
589,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011631205673758864,0.0,0.0,0.0026443346021899523,0.0,0.0,0.022732670117346154,0.0,0.0,0.0513544848846789,0.0,0.2662940703232218,0.19204340741625506,0.0,0.44524782512607236,0.49614930254792106,0.19013273326671756,0.7433674367436744,0.7800546098047206,0.6289955016126294,0.9043083477259642,0.9488566200963992,0.9048873454631533,0.9845323235000305,0.9905322503896227,0.9788173549858489,0.9982305980630359
590,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011631205673758864,0.0,0.0,0.002656529724141172,0.0,0.0,0.022842146241446745,0.0,0.0,0.051455730510696136,0.0,0.2662940703232218,0.19252054420938583,0.0,0.44652261266148313,0.4969421382789869,0.1909969026281764,0.7434774477447745,0.7807813359125242,0.6298675946358853,0.9035311456534254,0.9490848200343265,0.9052370371964407,0.9845323235000305,0.990599755365636,0.9788173549858489,0.9982514272309394
591,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011631205673758864,0.0,0.0,0.0026680904177827903,0.0,0.0,0.02285151392294557,0.0,0.0,0.051645390879120776,0.0,0.26664805262410674,0.19328026899915204,0.0,0.4479392441685251,0.4978280098956613,0.1920520022764765,0.7432562495880924,0.7813867485908322,0.6298675946358853,0.9046227215980025,0.9492770389924654,0.9052370371964407,0.9845663973474451,0.9906482331949547,0.9788806653322782,0.9982514272309394
592,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011631205673758864,0.0,0.0,0.0026912118050660275,0.0,0.0,0.022868281443654232,0.0,0.0,0.05176188323123378,0.0,0.26825233069897303,0.19406361274447576,0.0,0.4479392441685251,0.49870112372192776,0.1935045673776722,0.7436974697469747,0.7820820123209273,0.6299588355117977,0.9051744386873921,0.9494922440961879,0.9051666146612294,0.9848724939356872,0.9906993583852595,0.9791174243801803,0.9982514272309394
593,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011631205673758864,0.0,0.0,0.002703406927017247,0.0,0.0,0.022948714462467528,0.0,0.0,0.05191360649537357,0.0,0.26825233069897303,0.19479304368009404,0.0,0.44921403170393587,0.49978702441692413,0.1935045673776722,0.7448431709530399,0.7827103661294312,0.63005007638771,0.9068177317213587,0.9497411961596979,0.9049197822366115,0.9848129985511168,0.9907517631426351,0.9794041589194503,0.998245099558723
594,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011631205673758864,0.0,0.0,0.0027249998590159314,0.0,0.0,0.022994320116010356,0.0,0.0,0.05208704346667679,0.0,0.27205506391347095,0.19526526634110852,0.0,0.45048881923934664,0.5005918145309032,0.1946285120813237,0.745880037312487,0.7833148840220835,0.6319767441860465,0.9076239700374532,0.9499764942244001,0.9055002783906956,0.9848129985511168,0.9907886583769184,0.9794041589194503,0.998245099558723
